id_staff,name
1546115,Willie D. Burton
1549263,John Lissauer
1558238,Robert S. Mendelsohn
1558240,Paul Hargrave
1558241,Brad Edmiston
1558242,Greg Kimble
1558250,Robert C. Lusted
1558253,Francesca Dodd
1558254,Kim B. Christensen
1558255,Jennifer L. Ware
1558256,Rick Hart
1558257,David Behle
1558258,Bert Dovo
1558267,Sanford Panitch
1588279,Larry J. Aube
1595467,George Alden
1598650,Andrea Gargano
6340,Susannah Grant
15813,Alan Menken
15815,H. Lee Peterson
37078,Philip LaZebnik
15774,Chris Buck
65530,Mike Gabriel
65531,Eric Goldberg
65532,Carl Binder
65533,James Pentecost
65534,Andreas Deja
1113194,Dave Kupczyk
1397792,Marlon West
1447301,Trevor Tamboline
1447368,Randy Sanchez
1447370,Tim Allen
1447376,Anthony DeRosa
1447380,Craig R. Maras
1447483,Rick Moore
1447547,Brendan Harris
1447573,Maria Gonzalez
1447576,David 'Joey' Mildenberger
1447587,Peter J. Deluca
1448084,Dan Lund
1451677,John Huey
1452488,Pat Sito
1452489,Thomas Baker
1453513,Rob Bekuhrs
1455541,Larry White
1457930,James Baker
1459611,Brice Mallier
55439,Patricia Rozema
55660,Barbara Tranter
20182,Robert Lantos
39827,Lesley Barber
55661,Douglas Koch
35332,Susan Shipton
9032,Bryan Singer
9034,Michael McDonnell
4584,Robert Jones
9036,Art Horan
9037,François Duplat
9038,Hans Brockmann
9040,Newton Thomas Sigel
9039,John Ottman
9041,Howard Cummings
8221,David Lazan
9043,Louise Mingenbach
9044,Vicky Herman
9035,Kenneth Kokin
9033,Christopher McQuarrie
1017376,Chris Squires
1511737,Geoffrey Patterson
1732486,Craig Woods
1568646,Robert C. Carlson
38579,Bruce Douglas Johnson
1357066,P. Scott Sakamoto
1431027,Wendy Dallas
1341776,Tony Bonaventura
111893,John Coven
98542,David P. Barton
1406261,Reinhart Peschke
80298,Gary Jensen
1732503,Lia Vollack
1402170,Haley McLane
1732490,Mark Meloccaro
1732491,Lori Eskowitz
1732492,Tara Spurlock
143893,Michelle Bühler
1433996,Barbara Olvera
1732494,Chanel Salzer
1732495,Ashley Friedman
14100,Roy L. Downey
1397737,Geno Hart
1552019,Joe Cosentino
1732496,Ken Plumlee
1552008,Joseph Aroesti
1732498,Ellen Francisco
1529600,David Pollack
1732499,Caroline Burton
1415109,John Johnson
19156,Kathy Driscoll
1527280,Lisa Miller Katz
1531492,Michael Tinger
1049330,Roger Fenton
113075,Chuck Michael
1732501,David Spence
1550072,Sukey Fontelieu
1732502,Nash Michael
1446545,Karen G. Wilson
1406242,Richard Burton
37038,Larry Groupé
1732504,Gloria Kaiser
100505,Richard W. Munchkin
1046,Juliet Taylor
1243,Woody Allen
1265,Letty Aronson
3658,Robert Greenhut
6348,Jeffrey Kurland
6990,Helen Robin
6993,Charles H. Joffe
6994,Jack Rollins
10440,Susan E. Morse
15432,Robert Hein
15194,Carlo Di Palma
17221,Susan Bode
20967,Dick Hyman
23966,Santo Loquasto
27562,Jean Doumanian
67094,J.E. Beaucaire
578324,Thomas A. Reilly
1459590,Dick Mingalone
1459591,Kay Chapin
1531576,Sylvia Menno
1535541,Gary Alper
1551185,Scott Kordish
1561296,Michael Proscia Jr.
1561297,Micah Solomon
1561298,Glenn Lloyd
128107,Gianni Amelio
35096,Andrea Porporati
567786,Alessandro Sermoneta
71338,Holly Goldberg Sloan
140354,Ulu Grosbard
72583,Barbara Turner
30586,Robert Tinnell
30589,David Sherman
1038,Jodie Foster
56945,Chris Radant
18179,W.D. Richter
56947,Peggy Rajski
4140,Mark Isham
47275,Lajos Koltai
3394,Lynzee Klingman
56946,Stuart Kleinman
19872,Andrew McAlpine
9025,James E. Tocci
8648,Barbara Drake
20172,Susan Lyall
1413197,Taryn Weaver
958273,Dianne Dreyer
1467165,Anne S. Reilly
28898,Michael Radford
67789,Antonio Skármeta
5812,Furio Scarpelli
67790,Giacomo Scarpelli
32309,Mario Cecchi Gori
57301,Vittorio Cecchi Gori
67791,Gaetano Daniele
66675,Luis Bacalov
66641,Franco Di Giacomo
18333,Roberto Perpignani
38527,Robert Lepage
7908,Frank Oz
9964,Melissa Mathison
8523,Russell Carpenter
14712,Randy Edelman
10935,Ian Crafford
1246837,Jane Startz
664,Frank Marshall
1176290,Kate Kennedy
19304,John Schlesinger
1594448,Erika Holzer
6875,Peter Honess
1043831,Amir Mokri
1262,Mali Finn
10220,Stephen Hendrickson
437,David J. Bomba
60065,Michael I. Levy
5626,Michael Polaire
1594449,Kathryn Knowlton
19309,Jan K. Bergstrom
1341865,Ana Maria Quintana
1324652,Melinda Sue Gordon
58088,Beth Jochem Besterveld
8653,Edward Tise
1261679,Bobby J. Foxworth
1378226,Michael Herbick
1378170,Donald O. Mitchell
1394130,Frank A. Montaño
1402250,Martin Maryska
1407354,Terry Rodman
1594450,Todd O. Russell
1213,James Newton Howard
1327842,Michael Trent
67803,Amanda Silver
67802,Rick Jaffa
18356,Stephen Herek
21101,Patrick Sheane Duncan
21102,Michael Nolin
7714,Michael Kamen
11409,Oliver Wood
1521767,David Nichols
14713,Ken Chase
71245,Jeffrey Downer
21103,Tim Chau
1397738,Adrienne Hamalian-Mangine
1536538,Valerie Mickaelian Kucera
72258,Steve Boyum
58720,Trudy Ship
6479,Sharon Bialy
11373,Dina Lipton
1456487,Werner Sherer
1424151,Gerald Quist
1536540,Mary L. Pyanowski
1415329,Susan V. Kalinowski
1536541,Martin 'Vinnie' Hagood
1536542,Gemma La Mana
1377132,David Luckenbach
1398127,William D. Barber
1536543,Judith James
8708,Richard C. Franklin
957353,Jeffrey Wetzel
1881500,Alan Locke
1434894,Greg McMickle
83085,Albert Gasser
1406616,Chris Jargo
1456476,Nils C. Jensen
122464,David Kern
1415618,Donald J. Malouf
55228,Earl Sampson
1409270,Thomas Whiting
1789398,Bob Riggs
1594987,James B. Crawford
1657664,Gene Kearney
1602876,Michael Laws
1568647,Bob Munoz
1881503,Nick Papanickolas
1628600,Linda Henrikson
38412,Tara Timpone
1442519,Joanna Guzzetta
1458533,Christopher Brooks
1881504,Bruce McDonald
45649,Paris Barclay
35690,Shawn Wayans
9562,Marlon Wayans
35693,Phil Beauman
35696,Eric L. Gold
35689,Keenen Ivory Wayans
2145,Mark Burg
66133,Dan Genetti
66134,John Barnes
30873,Russ Brandt
44993,Marshall Harvey
66135,William Young
49361,Bill Bennett
5724,Denis Leary
87137,Mike Armstrong
57871,Bradley Jenkel
51702,Brad Krevoy
51703,Steven Stabler
57872,Adam Leff
57873,Mitchell Peck
57874,Andrew Gross
432,Phedon Papamichael
7414,Christopher Greenbury
57870,Jason Bloom
69721,Farhad Mann
69723,Keith Fox
12526,Avram Butch Kaplan
64052,Steven A. Lane
69724,Peter A. McRae
64053,Robert Pringle
64054,Edward Simons
64055,Clive Turner
12634,Ward Russell
64196,Joel Goodman
3027,Stephen King
7300,Joseph Stefano
15890,James Foley
18496,Carlos Conti
20718,Claude Berri
35137,Josiane Balasko
38401,Patrick Aubrée
38403,Telsche Boorman
38492,Gérard de Battista
38493,Fabienne Katany
37932,F. Gary Gray
65134,DJ Pooh
9778,Ice Cube
61654,Frank Fitzpatrick
5912,Graeme Revell
7731,Elaine J. Huzzar
3686,Johanna Ray
11422,Cecilia Montiel
11424,Felipe Fernández del Paso
11425,Graciela Mazón
5911,Elizabeth Avellan
11421,John Esposito
11419,Robert Kurtzman
68802,Meir Teper
10630,Dean Beville
1596321,Matthew C. Beville
1851719,Allan Bromberg
1851720,Carrie Cashman
1851721,Gloria Cooper
1851722,Gloria Cooper
1341339,Patrushkha Mierzwa
113043,Scott Curtis
1415966,Solange S. Schwalbe
1232529,Tom Gerard
1398123,Sergio Reyes
1433718,Dana Gustafson
1269306,Warren Hamilton Jr.
1395022,Greg Hedgepath
1341404,Patricio A. Libenson
554888,Charles Maynes
1440822,John Pospisil
1564584,Charles Ewing Smith
1433719,William Jacobs
1424130,B. Tennyson Sebastian III
1404838,Frank Smathers
1547309,Mark Ulano
1039595,John Bisson
1851723,Gill Montie
57112,Tamara Smith
1685556,Brian Bettwy
16493,Michael Atwell
1851726,Jennifer Flynn
1851727,Wendy Jerde
1851728,Adam Markey
1851729,Pedro V. Suchite
1851730,Alex Bogartz
1443060,Robert Clark
1851731,Larry McCauley
1851732,David Shwartz
1783637,Chris Carriveau
1851733,Kenneth Carriveau
1851734,Paul Dowler
1851736,Gregg M. Hartman
1662324,Jeff Hay
1851737,Howard Payne Miller
1558414,Michael Whetstone
1358149,Colin De Rouin
1538213,Adam Lustig
1851738,Martin Milligan
1423747,Abigail Sheiner
1897884,Jay Beattie
1391697,Steve M. Davison
1897875,Patrick Yackett
1647714,Alan Cohen
1897876,Young Vance Cohen
74992,Joyce Rudolph
1897877,Mary Kay Jensen
29928,Jillian Kreiner
1797178,Craig Braginsky
1462603,Antoine Durr
1897881,Ken Bondy
1599642,Bruce Callahan
1897882,Laura Rush
1401122,Caylah Eddleblute
1877362,Nick Roberts
1897886,William Atwell
1897883,Taylor A. Cummings
1389625,Derek Raser
954600,Luz María Rojas
1438430,Lou Ann Quast
1552549,David Orr
1767016,Daniel Fort
1897888,Nathan Hathaway
1897889,Lennon Bass Jr.
1897890,Eric S. Foster
1897891,Steev Beeson
95842,Joshua Winget
28241,Tim Simonec
74811,Dan Wallin
1573106,Steven J. Scott
1897892,Rochelle Gross
1400564,Josh R. Jaggars
1897893,Diana Dru Botsford
70850,Andrew Sipes
61572,Charlie Fletcher
67391,Richard Bowen
6668,Christian Wagner
59951,Paula Gosling
18387,David Finfer
1097,Jackie Burch
10064,James H. Spencer
1127497,William F. Matthews
1525315,Don K. Ivey
4061,Louise Frogley
5656,Noah Baumbach
125504,Oliver Berkman
16862,Claude Lelouch
37127,Victor Hugo
10296,Michael Goldenberg
18274,Michael Haley
59970,Joseph Hartwick
91046,Allan Mindel
91047,Kim Moarefi
91048,Denise Shaw
6900,Jane Kurson
91049,Meg Simon
20825,Stephen McCabe
20838,Carolyn Cartwright
17951,Debra Schutt
91051,Colleen Callaghan
91052,Kymbra Callaghan
91053,Wayne Herndon
91054,Sharon Ilson
91055,Jan Foster
75625,Chrisann Verges
91060,Wally Adee
91062,Jacqueline Arnot
91063,Christopher Bassett
91064,James Dearlove
91065,Robert DiGrigoli
91066,Rossana Fiore
91067,Daniel Kenney
91068,Edward T. Kerwick
91070,Tom McDermott
58718,Ray Murphy Jr.
91071,Ron Petagna
91072,Carla Raij
91073,Scott Rosenstock
91075,Margot Therre
91074,James Sorice
91076,Mitch Towse
91077,Peter von Bartheld
91078,Stephanie Waldren
74109,Travis Wright
91079,Tom Yeager
91080,Jeffrey Rollins
91081,Dana Austin
91083,Steven Brimmer
91084,O.J. Connell III
9349,Dane A. Davis
13172,Robert Deschaine
91085,Robert W. Glass Jr.
91087,Stanley Kastner
91086,Tom Hammond
83087,John Kwiatkowski
91088,Frank Long
91090,Brian D. Lucas
91091,David McRell
91093,Charles W. Ritter
91094,Joan Rowe
91095,Sean Rowe
91097,F. Thomas Simpson
91098,Tom Steel
83090,Todd Toon
91099,Randy Vandegrift
91100,Marty Church
91101,Stuart Allen
18084,Craig DiBona
91103,Richard Dolan
91104,John Donohue
91105,Thomas Ford
91106,Louis Goldman
91108,Todd Hotaling
91109,Nils Johnson
91111,Richie Montgomery
91112,Peter Norman
91113,Tom Popola
91114,Geoffrey D. Pound
91116,Robert Sciretta
91117,Kevin Smyth
91118,Brian Stocklin
91119,Robert Stocklin
91120,Dan Vranesich
91121,Nina Zarnett
91123,Michael Kelem
91122,Dylan Goss
54489,Stephanie Corsalini
91125,Bill Tripician
91124,Karen E. Etcoff
4190,David C. Robinson
91130,Deirdre N. Williams
91134,Bob La Rossa
91136,Laura Rindner
91140,Sandy DeCrescent
91141,Greg Dennen
91142,Bonnie Greenberg
91143,Julie Glaze Houlihan
59355,Artie Kane
60027,Mark Kaufman
91144,Shawn Murphy
91148,Steven L. Smith
66142,Kenneth Wannberg
91151,James Fanning
91152,Delroy Hunter
91153,Edward O'Donnell
91154,Robert C. Albertell
17491,Alexis Alexanian
91155,David Bonsukan
91156,Joan G. Bostwick
91157,Ronald C. Briggs Jr.
91042,Al Cerullo
91158,Erik Ellner
22077,Carla Fry
91159,Lisann Gould
91160,Anne Gyory
91162,Heidi Herman
91163,Tony Hoffman
91164,Trish Hofman
91165,Tina Hong
91166,Judy Janelli
91167,Patricia LaMagna
91168,Amy London
91169,Ginny Martino
75305,Peter McManus
91170,Debra Mintz
91171,Deborah Parker
91172,Lori Patterson
91173,Deborah Ricketts
91174,Dawn Murphy Riley
91175,Alexander Rooks
91176,Phillip L. Rosen
60246,Steven Shareshian
91177,Katja Shaye
91178,Mary Tormey
91179,Zachary Tucker
91180,Valerie Van Galder
91181,Adolfo Vasquez
91182,Joe Vernon
91183,Mark Winsten
60206,Eric Yellin
91184,Jon Zeidman
91185,Peter Soldo
91186,Douglas Tirola
91187,Tracy Adler
91188,Betty Ayeroff
1484,Ellen Chenoweth
4055,Michael Convertino
4767,Michael De Luca
91127,Irene Ferrari
91189,Brett Foy
91191,Joey Grill
91190,Frances Grill
91192,John Lyons
91193,Esther Pearlstone
91194,Michael Spatt
91195,Reneé Thomas
65379,Ruth Vitale
18087,Petr Hlinomaz
83088,Kimberly Ellen Lowe
91145,Bobby Muzingo
91128,Lisa R. Frucht
91126,Daniel J. Adkins
41081,Jefferson Sage
91139,Liv Torgerson
91132,Elizabeth Gazzara
5360,Adam Kimmel
91147,Dana Sano
91146,John Neufeld
43592,Conrad Pope
91059,Daniel M. Stillman
1647465,Paul Prokop
58712,Steve Miner
584,Philip K. Dick
6997,Lucie Robitaille
5045,Dan O'Bannon
17212,Normand Corbeil
25735,Christian Duguay
52093,Yves Langlois
56980,Miguel Tejada-Flores
56981,Franco Battista
56982,Tom Berry
56983,Rodney Gibbons
60056,Mary Margiotta
60055,Karen Margiotta
92240,Walter Klymkiw
90354,Michael Scherer
102339,Ernest D. Farino
128484,François Guérin
960077,Perri Gorrara
1126724,Anne Tait
1178908,Jean-Andre Carriere
1192793,Michel Proulx
1304747,Trixi Rittenhouse
1318146,Michael Devine
1318148,David Jaquest
1380378,Raymond Larose
1380380,Stuart Zsombor-Murray
1380382,David Gaucher
1380383,Elise de Blois
1380384,Tim Archer
1380385,Gary Daprato
1380386,Anthony Lancett
1380387,Clive Turner
1380390,Abe Perlstein
1380391,Alain Caporicci
1380392,Johanne Caporicci
1080309,Susanne Ofteringer
24076,Judith Kaufmann
1858636,Katarzyna Remin
1858637,Sibylle Stürmer
1858638,Elfe Brandenburger
1858640,Guido Krajewski
98101,David Hamburger
2228,Sean Penn
59839,Harvey Weinstein
7066,Jack Nitzsche
13227,Jay Cassidy
1307,Bob Weinstein
12997,Richard N. Gladstein
18069,Brian Gibson
58203,George Dawes Green
57862,Ted Tally
18330,Rob Cowan
11472,Irwin Winkler
57465,Patrick McCormick
13622,Jamie Anderson
12926,Robert M. Reitano
557,Colleen Atwood
119294,Abbas Kiarostami
120229,Jafar Panahi
5501,Gary Fleder
3228,Scott Rosenberg
5505,Cary Woods
5507,Ronnie Yeskel
5508,Nelson Coates
13496,Marleen Gorris
13498,Gerard Cornelisse
13499,Hans de Weers
13500,Hans de Wolf
13502,Ilona Sekacz
13503,Willy Stassen
13504,Wim Louwrier
13505,Michiel Reichwein
27771,Tim Reid
1216926,Paul W. Cooper
1384900,Clifton L. Taulbert
117075,Henry Jaglom
55038,Philip Haas
55039,Belinda Haas
19168,Bernard Zitzermann
55040,A.S. Byatt
11381,Joyce Herlihy
38082,Kerry Orent
970,Celestia Fox
15588,Jennifer Kernke
1094429,Alison Riva
160124,Paul Brown
1427381,Annette Kudrak
1725185,Kim Brandstrup
1413950,Danuta Skarszewska
1725186,Jane Hamilton
1186947,Kevin Flay
1415987,Simon Mein
1181554,Alex Bailey
1374467,Eric Baraillon
17998,Brian Vancho
1337461,Michael Barry
17988,Wendy Hedin
1463140,Martin Samuel
1411066,Sarah Monzani
55041,Alexander Balanescu
578,Ridley Scott
65546,Charles Gieg Jr.
65547,Felix Sutton
16829,Todd Robinson
17398,Mimi Polk Gitlin
27148,Rocky Lang
59472,Jeff Rona
22100,Hugh Johnson
9163,Gerry Hambling
29009,Ken Kwapis
9953,John Hopkins
10395,Jon Poll
181904,Bruce Graham
63964,Miles Goodman
20823,Peter Lyons Collister
58448,Penelope Spheeris
66563,Fred Wolf
12840,John Badham
12845,Arthur B. Rubinstein
21362,Roy H. Wagner
12419,Frank Morriss
11001,Kevin Stitt
21363,Carol Lewis
10936,Philip Harrison
14492,Eric Orbom
1129,Slawomir Idziak
5634,Patricia Norris
6468,Nick Wechsler
8975,Sam Waterston
12759,Humphrey Dixon
21276,Stephen Endelman
72624,John Duigan
233293,John Ehle
1267869,William Webb
8374,Iain Smith
1301,Philippe Rousselot
1528,George Fenton
11072,Lesley Walker
3224,Stephen Frears
5491,Stuart Craig
12954,Norma Heyman
19993,Leo Davis
21643,Ned Tanen
52033,Nancy Graham Tanen
56969,Lynn Pleshette
1558115,Valerie Martin
5140,Wes Craven
28401,Stuart M. Besser
56189,Mark Lipsky
35581,Marianne Maddalena
776,Eddie Murphy
17840,Charlie Murphy
71486,Michael Lucker
71487,Chris Parker
28156,J. Peter Robinson
7413,Mark Irwin
27226,Patrick Lussier
34849,Ted Demme
409,Cathy Konrad
57124,David A. Stewart
52056,Jeffrey Wolf
1399481,Wendy Lee Roberts
1481829,Lucy W. Corrigan
1530082,Amanda Scheer-Demme
17990,Todd Kasow
1562266,James Thornton
15433,Magdaline Volaitis
1562267,William G. Flick
1375099,Peter Waggoner
25058,Stuart Levy
1562281,Teresa M. Yarbrough
23759,Dan Davis
39124,Tracey A. Doyle
60014,Peter Rogness
414,Alan C. Blomquist
34857,Joel Stillerman
5326,Meryl Poster
13153,Kit Barrett
34540,Peter Bucossi
589974,Lorey Sebastian
1194471,Peter Iovino
1562282,Trina Mrnak
1567890,Deborah Ann Piper
1471302,Roxanne Wightman
1319136,Cindy J. Williams
21206,Graham Yost
947,Hans Zimmer
35510,Bill Badalato
11404,Terence Chang
56995,Joe Gareri
56996,Christopher Godsick
32532,Brad Lewis
56998,Dwight H. Little
56999,Michele Maples
4186,Joe Hutshing
8751,Steve Mirkovich
8752,John Wright
11401,John Woo
6048,Mark Gordon
21983,Allison Lyon Segan
1451661,John Bermudes
11181,Kenneth Branagh
29857,Tim Harvey
41376,Neil Farrell
48971,Roger Lanser
119117,Caroline Harris
151797,Jimmy Yuill
2406,Mathieu Kassovitz
5425,Christophe Rossignon
5426,Gilles Sacuto
5427,Alain Rocca
5428,Adeline Lecallier
5429,Assassin
5431,Pierre Aïm
5433,Scott Stevenson
5434,Giuseppe Ponturo
5435,Virginie Montel
5436,Gilles Conseil
1127718,Georges Diane
20598,Jacques Monge
57218,Stratos Gabrielidis
1180471,Guy Ferrandis
1558394,Jean-Claude Lother
1406408,Mikael Monod
64752,Marie Spencer
17428,Nicolas Becker
5439,Dominique Dalmasso
5437,Vincent Tulli
1723466,Sophie Benaiche
92561,Nick Broomfield
997304,Paul Kloss
1144669,Susan J. Bloom
21418,David Bergeaud
113838,Mark A. Rozett
23213,Harold Becker
3898,David Bretherton
68210,Ken Lipper
68211,John Corso
5655,Wes Anderson
887,Owen Wilson
951099,Cynthia Hargrave
15207,L.M. Kit Carson
221695,Michael Lang
21067,Polly Platt
71555,Andrew Wilson
1117322,Ray Zimmerman
71324,Barbara Boyle
3388,James L. Brooks
57572,Richard Sakai
17797,Michael Taylor
5666,Mark Mothersbaugh
5667,Robert D. Yeoman
5668,David Moritz
14692,Nick Castle
720,Jeff Jur
19051,Martha De Laurentiis
21053,John Dahl
21054,Bill Geddie
21055,Eric L. Beason
55178,Scott Chestnut
17494,Dennis Dugan
56728,Tim Herlihy
19292,Adam Sandler
29015,Robert Simonds
8859,Bernie Brillstein
1298,Brad Grey
58187,Arthur Albert
12865,Jeff Gourson
58188,Steve R. Moore
190,Clint Eastwood
2163,Richard LaGravenese
195,Lennie Niehaus
356,Jack Green
384,Joel Cox
10378,Robert James Waller
168769,Michael Maurer
347,Tom Rooker
9269,Jeannine Oppewall
18969,Doris Dörrie
38546,Gerd Huber
70889,Renate Seefeldt
4524,Niki Reiser
24635,Helge Weindler
5641,Inez Regnier
65298,Brian Henson
64184,Jerry Juhl
29533,Robert Louis Stevenson
12940,Michael Jablow
1385880,John Fenner
64077,Robert Leacock
1043954,Donald Rosenfeld
1234226,James Bruce
982030,Peter Koper
999644,Stephen David
1770661,Charles Weinberger
128174,Tom Bresnahan
2460,Randall Wallace
2461,Mel Gibson
2483,John Toll
2484,Steven Rosenblum
2485,Patsy Pollock
2487,Bruce Davey
2488,"Alan Ladd, Jr."
151305,Dean Lopata
142285,Elisabeth Robinson
8747,Stephen McEveety
606,Charles Knode
1674567,Donald Freeman
1118383,Garret Baldwin
7204,Ken Court
1333239,John Lucas
1333240,Ned McLoughlin
7791,Peter Howitt
1065246,William Louthe
33103,Peter Frampton
1406913,Fernandes Mendes
1406914,Sue Love
1249773,Lois Burwell
11298,Amanda Knight
43161,Mary Alleguen
1406915,Lisa Parker
1406916,Clare Langan
1406917,Padraig O'Neill
15878,Anna Rackard
1406918,Brendan Rankin
1335181,Terry Wells
1406920,Eddie Butler
1404212,Karen Baker Landers
16736,Lon Bender
1405382,Chris Hogan
3193,Scott Martin Gershin
1406921,Joseph A. Mayer
1341856,Hilda Hodges
14764,Christopher Assells
1346943,Nick Allder
1406922,Michael L. Fink
1406923,Steven T Puri
142325,Simon Crane
18889,Mic Rodgers
1332515,Klemens Becker
1394974,John Clothier
1406925,Cynthia E. Thornton
1399326,Jim Henrikson
1406926,Willie Fonfe
1406927,Jennifer Collen-Smith
63371,John McDonnell
1406929,Grania O'Shannon
1406930,Paul Shersby
1608539,Mark White
1638257,Conor O'Sullivan
1401599,Christian McWilliams
1405243,Brian Baverstock
1534134,Alan Walsh
12432,Julia Phillips
12433,Michael Phillips
1044,Michael Chapman
1045,Bernard Herrmann
1048,Melvin Shapiro
1053,Gordon Davidson
1054,James Fritch
1056,Sam Gemette
1057,David M. Horton
1049,Charles Rosen
1050,Herbert F. Mulligan
1051,Ruth Morley
1035,Paul Schrader
29654,Dick Smith
4188,Leslie Bloom
1568512,Tony Parmelee
23703,Irving Buchman
1492541,Phillip M. Goldfarb
1354109,Raymond Hartwick
1350610,Julia Cameron
1166386,Bill Johnson
1546904,Robert Ward
1380037,Cosmo Sorice
3659,Fred Schuler
16539,Frank E. Warner
1113357,Sylvia Fay
1563480,Tex Rudloff
1568510,Mona Orr
1568511,Peter R. Scoppa
1565149,Robert P. Cohen
18855,Ralph S. Singleton
101150,Carter Stevens
2551,Marcia Lucas
1475782,George Trirogoff
909,Billy Weber
10823,Kris Kristofferson
1437276,Josh Weiner
1458534,Marion Billings
1648134,Dan Perri
44916,Stanley Tong
46318,Edward Tang
46319,Fibe Ma
46321,Barbie Tung
23393,Barbet Schroeder
49069,Luciano Tovoli
1393558,Ray Fisher
29453,Milan Kymlička
63127,Steve Clark-Hall
87121,Vic Sarin
79180,Christopher Zimmer
165660,Mike Mahoney
184475,Mort Ransen
947682,Stuart Aikins
959634,Nicoletta Massone
1195334,Gerald Wexler
1197112,Luc Boudrias
1229486,Claudio Luca
1267055,Lise Wedlock
1315700,Donald Mowat
1337721,William Fleming
1378304,Emanuel Jannasch
1548597,Louis Collin
1549274,Johanne Paiement
1567297,Ian Greig
1610357,Rita Roy
1731373,David McHenry
1731374,Darlene Sheils
1731375,René Daigle
1731376,Augustus White
